system:index,surface_thermal_radiation_downwards_sum,date,.geo
20141206,2.82E+07,2014-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141207,2.86E+07,2014-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141208,3.01E+07,2014-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141209,3.16E+07,2014-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141210,3.26E+07,2014-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141211,3.33E+07,2014-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141212,3.40E+07,2014-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141213,3.37E+07,2014-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141214,3.02E+07,2014-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141215,2.77E+07,2014-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141216,2.86E+07,2014-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141217,2.71E+07,2014-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141218,2.65E+07,2014-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141219,2.86E+07,2014-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141220,2.88E+07,2014-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141221,2.70E+07,2014-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141222,2.67E+07,2014-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141223,2.74E+07,2014-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224,2.79E+07,2014-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141225,2.84E+07,2014-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141226,2.78E+07,2014-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141227,2.70E+07,2014-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141228,2.65E+07,2014-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141229,2.74E+07,2014-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
