system:index,LST_Celsius,date,.geo
gf_Day2003_205,376.7461815416178,2003-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_206,316.48644787429305,2003-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_207,347.06380959690745,2003-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_208,294.7549069545133,2003-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_209,358.0977343929889,2003-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_210,368.8409522247887,2003-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_211,319.0978128903062,2003-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_212,364.49897430172257,2003-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_213,299.109064172429,2003-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_214,345.13546369237457,2003-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_215,312.5090219583161,2003-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_216,335.62337510553493,2003-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_217,340.9170335689417,2003-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_218,298.91696902670304,2003-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_219,351.063725866436,2003-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_220,313.01468772022884,2003-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_221,359.1919224516281,2003-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_222,305.36713718540017,2003-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_223,368.3421715497815,2003-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_224,286.2805424339053,2003-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_225,361.6273226483948,2003-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_226,320.4482702680073,2003-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_227,320.49647459826815,2003-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_228,345.0655679368114,2003-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_229,275.1065470251264,2003-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_230,325.73928249963376,2003-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_231,341.87460838560685,2003-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_232,312.5835438224356,2003-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_233,312.2391569039265,2003-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_234,304.1465196033971,2003-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_235,300.8047981049005,2003-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_236,298.0657476084483,2003-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_237,334.5426571865167,2003-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_238,265.3611783668372,2003-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_239,297.87908098829877,2003-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_240,274.4647459826819,2003-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_241,320.6228570232421,2003-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_242,325.3037078643848,2003-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_243,254.34207909738595,2003-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_244,330.68887501133827,2003-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
