system:index,band,date,.geo
20141011,-0.004451361281323066,2014-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141012,-0.00580448172571284,2014-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141013,-0.006918043853093783,2014-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141014,-0.006293262683001583,2014-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141015,-0.006923123009319785,2014-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141016,-0.005910460585122077,2014-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141017,-0.0060013995014999225,2014-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141018,-0.0031578970585808804,2014-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141019,-0.00239301827285382,2014-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141020,-0.0028316468166085336,2014-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141021,-0.004818802583435723,2014-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141022,-0.005465447320106261,2014-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141023,-0.004982264629931439,2014-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141024,-0.004021745788365326,2014-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141025,-0.004095432683231616,2014-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141026,-0.004320942265394577,2014-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141027,-0.0037367345119076597,2014-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141028,-0.0039947816296626885,2014-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141029,-0.005920751747290719,2014-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141030,-0.0072743530825575406,2014-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141031,-0.006891884334634977,2014-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141101,-0.004803540024909005,2014-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141102,-0.003729709930263651,2014-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141103,-0.005757708708206906,2014-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141104,-0.004320620812447566,2014-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141105,-0.006064438309342148,2014-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141106,-0.007233589085716535,2014-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141107,-0.006688018302192734,2014-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141108,-0.0064256081025929985,2014-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141109,-0.006047066422476821,2014-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141110,-0.006065546539620189,2014-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141111,-0.006804820191750248,2014-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141112,-0.005540940243692664,2014-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141113,-0.0015490245939074332,2014-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141114,-0.003937546304182957,2014-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141115,-0.005394250510135242,2014-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141116,-0.007269180209882654,2014-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141117,-0.007893271031307497,2014-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141118,-0.006988594617631701,2014-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141119,-0.007245577713782018,2014-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141120,-0.007599317269366132,2014-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141121,-0.006848268218998702,2014-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141122,-0.005153327142794742,2014-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141123,-0.007873684821287565,2014-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141124,-0.008010460249541197,2014-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141125,-0.0074301224223358,2014-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141126,-0.007166299366946125,2014-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141127,-0.007601777688301677,2014-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141128,-0.0067427491286274335,2014-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141129,-0.00527234757619884,2014-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141130,-0.008519189652219839,2014-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141201,-0.008652603817717885,2014-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141202,-0.008038720756521548,2014-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141203,-0.007190785214138837,2014-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141204,-0.007386352450176663,2014-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141205,-0.007714374098371104,2014-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141206,-0.00791407092712486,2014-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141207,-0.006033224436871911,2014-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141208,-0.0056247117252317385,2014-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141209,-0.006664692699587072,2014-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141210,-0.005221776544076961,2014-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141211,-0.005288949515585887,2014-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141212,-0.005018299641881402,2014-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141213,-0.004467657501762175,2014-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141214,-0.0037576349231226163,2014-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141215,-0.004992661887943003,2014-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141216,-0.0064725575280918405,2014-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141217,-0.0056262528976899,2014-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141218,-0.005993362434348475,2014-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141219,-0.005269653550554053,2014-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141220,-0.0061169921820268345,2014-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141221,-0.006066792499373598,2014-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141222,-0.00683402998986626,2014-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141223,-0.007153989064550625,2014-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224,-0.007058584654812052,2014-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141225,-0.007340142016281635,2014-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141226,-0.007833715522381116,2014-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141227,-0.007926149691517809,2014-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141228,-0.0037416817890213627,2014-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141229,-0.004356152830236647,2014-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141230,-0.006333800993840887,2014-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141231,-0.0056285093702087615,2014-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101,-0.005538567499329471,2015-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102,-0.005472303719620436,2015-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103,-0.006249560799283823,2015-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104,-0.006701960667053539,2015-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105,-0.006979790572045476,2015-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106,-0.00617266156837053,2015-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107,-0.0053592373910276835,2015-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108,-0.0057424909535608,2015-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109,-0.006027988908659939,2015-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110,-0.008250063711395833,2015-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111,-0.008304918953949069,2015-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112,-0.008131943413976273,2015-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150113,-0.008164898634999255,2015-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150114,-0.007832482620117669,2015-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150115,-0.008150833581423454,2015-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150116,-0.007640224925658758,2015-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150117,-0.006733374056967536,2015-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150118,-0.007648863683016826,2015-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150119,-0.008310203417540933,2015-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150120,-0.007607623516325152,2015-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150121,-0.007732279627490634,2015-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150122,-0.008235477274987728,2015-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150123,-0.008186071828148938,2015-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150124,-0.00632754975913651,2015-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150125,-0.009249901726954267,2015-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150126,-0.009063893251577108,2015-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150127,-0.008303065441602725,2015-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150128,-0.007593077764360612,2015-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150129,-0.0073517706440330375,2015-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150130,-0.008004664545193503,2015-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150131,-0.009327737981431505,2015-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150201,-0.008776030360831001,2015-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150202,-0.009372080818058352,2015-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150203,-0.009111664193328645,2015-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150204,-0.009391026912920366,2015-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150205,-0.00995417664508888,2015-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150206,-0.009794476076902318,2015-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150207,-0.009430575737986438,2015-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150208,-0.009380310315589791,2015-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150209,-0.010012400420266245,2015-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150210,-0.008517641078885673,2015-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150211,-0.008304582521631526,2015-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150212,-0.008196435230821156,2015-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150213,-0.008423721729578964,2015-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150214,-0.009429391638379647,2015-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150215,-0.009816336228291641,2015-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150216,-0.010550883295778931,2015-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150217,-0.0102631621703937,2015-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150218,-0.010174616545976733,2015-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150219,-0.010487725712106542,2015-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150220,-0.011322925569080025,2015-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150221,-0.012486419317296037,2015-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150222,-0.012530331671821096,2015-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150223,-0.01294637314679519,2015-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150224,-0.011965943841660482,2015-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150225,-0.009887881909999294,2015-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150226,-0.009262011680172955,2015-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150227,-0.00896928432284142,2015-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150228,-0.007386069466374372,2015-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150301,-0.007883489424604862,2015-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150302,-0.007042292404514262,2015-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150303,-0.006799448468159254,2015-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150304,-0.006352674684592692,2015-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150305,-0.00719385381703521,2015-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150306,-0.006829015366786516,2015-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150307,-0.006232451226246356,2015-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150308,-0.008659824759875158,2015-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150309,-0.00908417267128102,2015-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150310,-0.011453832631774095,2015-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150311,-0.010584029676166328,2015-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150312,-0.010152194022493965,2015-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150313,-0.01086689885187964,2015-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150314,-0.01082356193857123,2015-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150315,-0.008425576065287604,2015-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150316,-0.009649122062416958,2015-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150317,-0.011429167123095376,2015-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150318,-0.01163746562839857,2015-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150319,-0.012098499355206396,2015-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150320,-0.013398215836237388,2015-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150321,-0.01350266977578424,2015-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150322,-0.012895895034444927,2015-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150323,-0.010788540464633857,2015-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150324,-0.012050436438320593,2015-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150325,-0.012811627781157593,2015-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150326,-0.01249048432577033,2015-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150327,-0.011932335473010851,2015-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150328,-0.011667128005869064,2015-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150329,-0.011445107102195188,2015-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150330,-0.011325837987981422,2015-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331,-0.00956445200567472,2015-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401,-0.007610306842341583,2015-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402,-0.009376294907073323,2015-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403,-0.008806184823812157,2015-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404,-0.010333090380611488,2015-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405,-0.010133010668025114,2015-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406,-0.00955666494787795,2015-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407,-0.009808712668421819,2015-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408,-0.010459558236148253,2015-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409,-0.010410398599158996,2015-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410,-0.009212126363233989,2015-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411,-0.008952348780308171,2015-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412,-0.006934170324707544,2015-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413,-0.005496304377294747,2015-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414,-0.006080196709104779,2015-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415,-0.00606053313859231,2015-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416,-0.0062190908581492045,2015-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417,-0.007489910730453785,2015-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418,-0.007762943260519224,2015-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419,-0.008595680939841276,2015-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420,-0.008387826565385705,2015-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421,-0.007983610682267345,2015-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422,-0.007697123782985272,2015-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423,-0.006151917958636545,2015-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424,-0.006963714915110522,2015-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425,-0.007286774865737425,2015-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150426,-0.006306203444749088,2015-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150427,-0.008030055778080346,2015-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150428,-0.008469754906278673,2015-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150429,-0.0076924665660792185,2015-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150430,-0.008107898490567127,2015-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150501,-0.008593968464340407,2015-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150502,-0.00841044921640231,2015-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150503,-0.007310907635111362,2015-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150504,-0.0073505610619580405,2015-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150505,-0.008646897066938925,2015-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150506,-0.006472719641257183,2015-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150507,-0.006952293675480855,2015-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150508,-0.008427944743089874,2015-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150509,-0.008954539848316654,2015-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150510,-0.008516478072418262,2015-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150511,-0.006933342360453838,2015-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150512,-0.0061658148586522426,2015-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150513,-0.005345978721489816,2015-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
